Index,Data_Type,Model,Sampling_Method,Accuracy,Precision,Recall,F1-Score,AUC,RECALL,HYPER_PARAMETERS
KNN,both,Over,0,0.84,0.99,0.85,0.91,0.81,0.84,"('n_neighbors:', 20, ' weights:', 'distance', ' metrics:', 'manhattan', ' algorithm', 'brute')"
KNN,both,Over,1,0.84,0.21,0.78,0.33,0.81,0.84,"('n_neighbors:', 20, ' weights:', 'distance', ' metrics:', 'manhattan', ' algorithm', 'brute')"
KNN,both,Over,0,0.83,0.99,0.83,0.90,0.8,0.83,"('n_neighbors:', 20, ' weights:', 'distance', ' metrics:', 'minkowski', ' algorithm', 'auto')"
KNN,both,Over,1,0.83,0.19,0.76,0.31,0.8,0.83,"('n_neighbors:', 20, ' weights:', 'distance', ' metrics:', 'minkowski', ' algorithm', 'auto')"
KNN,both,Over,0,0.83,0.98,0.83,0.90,0.8,0.83,"('n_neighbors:', 20, ' weights:', 'distance', ' metrics:', 'minkowski', ' algorithm', 'ball_tree')"
KNN,both,Over,1,0.83,0.19,0.76,0.31,0.8,0.83,"('n_neighbors:', 20, ' weights:', 'distance', ' metrics:', 'minkowski', ' algorithm', 'ball_tree')"
KNN,both,Over,0,0.83,0.98,0.83,0.90,0.8,0.83,"('n_neighbors:', 20, ' weights:', 'distance', ' metrics:', 'minkowski', ' algorithm', 'kd_tree')"
KNN,both,Over,1,0.83,0.19,0.76,0.31,0.8,0.83,"('n_neighbors:', 20, ' weights:', 'distance', ' metrics:', 'minkowski', ' algorithm', 'kd_tree')"
KNN,both,Over,0,0.83,0.99,0.83,0.90,0.8,0.83,"('n_neighbors:', 20, ' weights:', 'distance', ' metrics:', 'minkowski', ' algorithm', 'brute')"
KNN,both,Over,1,0.83,0.19,0.76,0.31,0.8,0.83,"('n_neighbors:', 20, ' weights:', 'distance', ' metrics:', 'minkowski', ' algorithm', 'brute')"
KNN,both,Over,0,0.82,0.99,0.82,0.90,0.81,0.82,"('n_neighbors:', 20, ' weights:', 'uniform', ' metrics:', 'manhattan', ' algorithm', 'auto')"
