,Unnamed: 0,pr_id,ms_id,has_conflict,top_proj,top_proj_target,top_proj_source,occ_proj,occ_proj_target,occ_proj_source,top_ms,top_ms_target,top_ms_source,occ_ms,occ_ms_target,occ_ms_source,devs,devs_target,devs_source,devs_both,files,files_target,files_source,files_both,chunks,chunks_target,chunks_source,loc,loc_target,loc_source,commits,commits_target,commits_source
57445,57446,63,91804,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0
47186,47187,46,97261,0,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,2,1,1,0,2,1,1,2,1,1,2,1,1
30696,30697,23,26027,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,4,0,4,4,0,4,1,0,1
13039,13040,13,32415,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,6,6,0,0,19,19,0,1139,3315,0,3,3,0
75067,75068,101,129548,0,1,1,0,2,2,1,1,0,0,2,2,0,3,3,1,1,10,8,2,0,18,16,2,34,32,2,9,8,1
64862,64863,78,108326,0,1,1,0,4,3,1,1,0,0,4,4,0,5,4,1,0,5,4,1,0,12,11,1,16,15,1,6,5,1
43299,43300,42,100778,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0
74825,74826,101,128884,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,2,1,1,0,3,1,2,173,167,6,2,1,1
4038,4039,7,74513,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,2,0,2,2,0,2,1,0,1
53725,53726,57,69677,0,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,6,1,5,0,11,1,10,58,2,59,6,1,5
4597,4598,7,89856,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,2,2,0,1,1,0
35871,35872,30,5377,0,1,1,0,3,2,1,2,1,1,2,2,0,4,3,1,0,21,19,2,0,58,50,8,191,209,16,11,10,1
74661,74662,101,128618,0,1,0,1,3,3,0,1,0,0,3,3,0,4,3,1,0,4,3,1,0,12,4,8,49,9,78,6,3,3
26322,26323,19,57948,0,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,2,1,1,0,2,1,1,2,1,1,2,1,1
25459,25460,19,29242,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,5,0,5,19,0,19,2,0,2
2643,2644,7,10371,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,2,0,2,2,0,2,1,0,1
24884,24885,18,5754,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0
32411,32412,23,100944,0,2,0,2,3,1,3,2,1,1,3,0,3,5,1,5,1,32,11,24,3,236,80,156,3057,413,3009,54,18,36
23724,23725,17,51795,0,2,2,0,3,3,1,1,0,0,4,4,0,5,5,1,1,14,12,3,1,34,21,13,254,193,98,11,8,3
14124,14125,13,54157,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,22,22,2,2,25,22,3,56,47,9,3,2,1
31902,31903,23,98947,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,11,11,0,160,2769,0,32,32,0
37697,37698,32,71246,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,310,0,310,1,0,1
69092,69093,88,114334,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0
25291,25292,19,19409,0,1,1,0,2,2,0,3,0,3,0,0,0,3,3,0,0,18,18,0,0,27,27,0,80,80,0,9,9,0
36162,36163,30,90679,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,3,3,0,0,11,11,0,11,11,0,1,1,0
5225,5226,8,4153,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,2,1,2,1,24,1,23,40,2,38,2,1,1
53676,53677,57,53896,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,1,1
6177,6178,9,13433,0,0,0,0,4,2,2,0,0,0,4,2,2,2,1,1,0,9,1,9,1,66,1,65,320,8,682,9,1,8
64122,64123,78,104514,0,2,2,0,20,20,0,22,0,22,0,0,0,22,22,0,0,12,12,0,0,67,67,0,292,384,0,27,27,0
50496,50497,55,69468,0,1,0,1,2,0,2,3,3,3,0,0,0,3,0,3,0,11,0,11,0,24,0,24,95,0,162,11,0,11
74764,74765,101,128770,0,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,6,1,5,0,8,3,5,163,9,154,2,1,1
77368,77369,102,129421,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,9,0,9,0,41,0,41,338,0,737,10,0,10
64282,64283,78,105028,0,0,0,0,13,12,1,1,0,0,12,12,0,13,12,1,0,7,6,1,0,11,10,1,27,78,1,19,18,1
5256,5257,8,4382,0,1,1,0,2,2,0,3,0,3,0,0,0,3,3,0,0,1,1,0,0,40,40,0,81,146,0,5,5,0
60037,60038,70,63541,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,11,1,10,0,24,1,23,86,2,84,5,1,4
14193,14194,13,54774,0,1,1,0,2,2,0,3,0,3,0,0,0,3,3,0,0,5,5,0,0,11,11,0,13,13,0,5,5,0
67427,67428,87,104628,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,111,0,111,0,121,0,121,4503,0,4908,26,0,26
1680,1681,6,2280,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,2,2,0,3,3,0,2,2,0
77027,77028,101,143573,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,3,3,0,1,1,0
39969,39970,33,17931,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,4,4,0,0,6,6,0,17,24,0,3,3,0
11394,11395,12,66497,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,4,4,2,2,20,18,2,87,148,2,6,5,1
20125,20126,16,22625,0,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,5,2,3,0,15,2,13,72,10,65,3,1,2
41430,41431,42,2646,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0
63485,63486,77,105737,0,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,5,1,4,0,8,1,7,65,3,62,2,1,1
23429,23430,17,47662,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,4,4,0,0,12,12,0,35,35,0,2,2,0
32772,32773,23,102135,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,3,3,0,7,7,0,1,1,0
68232,68233,88,108505,0,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,2,1,1,0,2,1,1,2,1,1,2,1,1
23966,23967,17,77890,0,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,31,29,2,0,51,49,2,543,667,2,12,11,1
12665,12666,13,26507,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,18,18,0,18,18,0,1,1,0
3035,3036,7,72665,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,2,0,2,3,0,3,1,0,1
56477,56478,63,33335,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,2,2,0,3,3,0,1,1,0
13691,13692,13,48398,0,1,1,0,2,0,2,2,1,1,1,0,1,3,1,2,0,7,3,4,0,32,3,29,8216,8129,87,4,1,3
51892,51893,55,78681,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,6,0,6,0,9,0,9,30,0,30,5,0,5
65954,65955,79,111523,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,8,8,0,0,92,92,0,203,203,0,1,1,0
50542,50543,55,70736,0,2,0,2,12,0,12,14,14,14,0,0,0,14,0,14,0,138,0,138,0,955,0,955,6059,0,12671,276,0,276
58128,58129,66,83736,0,1,1,1,1,0,1,1,1,0,1,0,1,2,1,2,1,3,1,3,1,17,3,14,131,17,114,4,1,3
58202,58203,66,83845,0,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,3,2,1,0,4,3,1,21,20,1,3,2,1
210,211,2,1093,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,3,3,0,1,1,0
3389,3390,7,73156,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1
66017,66018,79,111778,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,5,5,0,0,10,10,0,220,220,0,1,1,0
44624,44625,45,43261,0,3,3,0,7,7,0,10,0,10,0,0,0,10,10,0,0,39,39,0,0,91,91,0,882,1455,0,43,43,0
57614,57615,63,92763,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,5,5,0,0,9,9,0,9,9,0,1,1,0
63010,63011,76,123545,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,4,4,0,1,1,0
32516,32517,23,101382,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,3,3,0,0,26,26,0,302,302,0,2,2,0
29875,29876,23,20812,0,2,2,0,5,5,0,7,0,7,0,0,0,7,7,0,0,4,4,0,0,15,15,0,19,27,0,19,19,0
16398,16399,13,77125,0,1,1,0,1,1,0,2,1,2,0,0,0,2,2,0,0,20,20,0,0,489,489,0,764,776,0,12,12,0
27719,27720,19,116241,0,1,1,0,2,1,1,1,0,0,2,2,0,3,2,1,0,62,60,2,0,77,75,2,263,420,2,11,10,1
54787,54788,57,76442,0,0,0,0,2,0,2,2,2,1,0,0,0,2,0,2,0,3,0,3,0,9,0,9,55,0,55,2,0,2
57075,57076,63,37241,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0
78381,78382,103,142386,0,1,1,0,120,120,0,121,0,121,0,0,0,121,121,0,0,496,496,0,0,8063,8063,0,99718,1571113,0,1624,1624,0
49152,49153,55,26701,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,10,10,0,335,335,0,1,1,0
47949,47950,48,83579,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,10,2,8,0,11,3,8,401,11,390,3,2,1
14451,14452,13,56042,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,4,4,0,0,4,4,0,4,4,0,1,1,0
31719,31720,23,97966,0,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,18,1,17,0,69,1,68,527,6,864,7,1,6
10023,10024,9,99746,0,0,0,0,2,2,2,0,0,0,2,2,0,1,1,1,1,2,1,1,0,5,2,3,5,4,6,2,1,1
13250,13251,13,38381,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,6,6,0,1,1,0
20896,20897,16,42794,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,2,0,2,0,2,0,2,3,0,3,1,0,1
29922,29923,23,20966,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0
46286,46287,46,16481,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,21,0,21,30,0,30,1,0,1
70196,70197,89,115936,0,2,2,0,9,8,1,2,1,1,9,9,0,11,10,1,0,49,42,7,0,123,64,59,77112,76490,2500,28,16,12
7096,7097,9,32555,0,0,0,0,2,2,0,2,0,2,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,2,0,1,1,0
176,177,2,1003,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0
70100,70101,89,115584,0,3,3,0,12,12,0,15,1,15,0,0,0,15,15,0,0,45,45,0,0,146,146,0,5394,5590,0,19,19,0
49667,49668,55,33764,0,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,2,1,1,0,3,1,2,5,3,2,2,1,1
13156,13157,13,36351,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0
41137,41138,40,16006,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,2,2,0,125,125,0,1,1,0
42929,42930,42,84563,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,51,1,50,0,105,1,104,1672,4,1668,12,1,11
48582,48583,50,4489,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,12,11,1,0,48,47,1,262,339,65,4,4,1
49758,49759,55,36258,0,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,2,1,1,0,2,1,1,2,1,1,2,1,1
4595,4596,7,89854,0,0,0,0,3,2,1,1,0,0,2,2,0,3,2,1,0,3,2,1,0,9,6,3,70,66,4,3,2,1
17971,17972,13,106060,0,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,2,1,1,0,3,1,2,3,1,2,2,1,1
22425,22426,17,22397,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,23,22,1,0,37,36,1,473,230,243,3,3,1
75316,75317,101,130438,0,2,2,0,4,3,1,1,0,0,5,5,0,6,5,1,0,10,9,1,0,19,17,2,67,32,103,9,6,3
29025,29026,23,18863,0,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,3,2,1,0,3,2,1,4,2,2,3,2,1
281,282,2,1236,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,3,0,3,0,5,0,5,628,0,1162,4,0,4
55806,55807,59,54120,0,2,2,0,1,0,1,2,1,1,1,1,0,3,2,1,0,13,9,4,0,39,34,5,251,419,14,7,6,1
41443,41444,42,2869,0,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,17,16,1,0,31,29,2,61,59,2,4,3,1
43161,43162,42,99996,0,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,24,2,22,0,69,38,31,445,56,389,5,2,3
5762,5763,9,5864,0,0,0,0,4,0,4,4,4,4,0,0,0,2,0,2,0,2,0,2,0,2,0,2,7,0,14,2,0,2
61510,61511,76,119786,0,1,1,0,2,2,1,2,1,1,1,1,0,3,3,1,1,16,13,4,1,62,34,28,424,393,31,6,5,1
16780,16781,13,79375,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,72,72,0,0,723,723,0,4948,8707,0,9,9,0
46188,46189,46,16091,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,2,2,0,2,2,0,1,1,0
7416,7417,9,39476,0,0,0,0,14,12,2,0,0,0,14,12,2,7,6,1,0,26,25,1,0,131,129,2,932,3602,8,23,22,1
71566,71567,90,125212,0,1,1,1,9,8,1,2,1,1,8,8,0,10,9,2,1,56,55,1,0,213,212,1,2089,2399,119,55,48,7
5685,5686,9,2830,0,0,0,0,2,2,0,2,0,2,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,2,0,1,1,0
20657,20658,16,38191,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,2,2,0,2,2,0,2,2,0
290,291,2,1250,0,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,6,1,5,0,30,12,18,305,37,268,3,1,2
71867,71868,90,125575,0,3,0,3,2,1,1,2,1,1,3,0,3,5,1,4,0,13,2,11,0,49,2,47,916,222,850,10,3,7
67783,67784,88,103886,0,3,1,2,3,0,3,2,1,1,4,0,4,6,1,5,0,72,1,71,0,209,1,208,1750,6,5179,63,1,62
69965,69966,89,106477,0,0,0,0,6,5,1,1,0,0,5,5,0,6,5,1,0,35,34,1,0,85,83,2,90,88,2,6,5,1
21318,21319,16,46733,0,2,2,0,0,0,0,2,0,2,0,0,0,2,2,0,0,5,5,0,0,12,12,0,108,199,0,3,3,0
3822,3823,7,73924,0,1,0,1,4,0,4,5,5,4,0,0,0,5,0,5,0,4,0,4,0,8,0,8,140,0,140,5,0,5
163,164,2,983,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,5,5,0,0,7,7,0,41,41,0,3,3,0
7732,7733,9,43132,0,0,0,0,2,0,2,2,2,2,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,2,1,0,1
48178,48179,48,95103,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,6,6,0,0,16,16,0,140,140,0,1,1,0
36710,36711,31,86905,0,2,0,2,5,4,1,2,1,1,5,3,2,7,4,3,0,196,23,173,0,373,72,301,1745,412,1481,14,6,8
24803,24804,18,4886,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,2,4,0,2,2,0
21103,21104,16,44205,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0
70825,70826,90,103551,0,1,1,1,4,3,1,1,1,1,4,3,1,5,4,2,1,48,47,1,0,167,166,1,1805,1953,28,26,24,2
18033,18034,13,106466,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,38,38,0,48,48,0,1,1,0
29967,29968,23,21126,0,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,2,1,1,0,5,4,1,9,7,4,6,5,1
46245,46246,46,16348,0,2,2,1,0,0,0,1,0,0,1,1,0,2,2,1,1,4,3,1,0,38,26,12,207,179,89,6,5,1
9949,9950,9,99495,0,0,0,0,4,2,2,0,0,0,4,2,2,2,1,1,0,2,1,1,0,4,1,3,4,2,6,2,1,1
21694,21695,16,68672,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,4,4,0,0,7,7,0,20,20,0,1,1,0
17117,17118,13,81368,0,1,0,1,4,1,3,1,1,1,4,0,4,5,1,4,0,43,9,34,0,520,11,509,1236,11,1284,8,1,7
27278,27279,19,80646,0,1,1,0,2,1,1,2,1,1,1,1,0,3,2,1,0,30,29,1,0,89,87,2,500,616,3,15,14,1
32364,32365,23,100766,0,2,0,2,7,1,7,1,1,1,8,0,8,9,1,9,1,58,7,51,0,146,36,110,28964,260,68677,122,11,111
54251,54252,57,75042,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0
30174,30175,23,22088,0,2,2,0,1,1,0,3,0,3,0,0,0,3,3,0,0,1,1,0,0,6,6,0,6,6,0,6,6,0
49861,49862,55,38261,0,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,2,1,1,0,3,2,1,9,8,1,2,1,1
46465,46466,46,66109,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0
28419,28420,23,11001,0,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,4,3,1,0,4,3,1,5145,4,5141,2,1,1
37922,37923,32,71635,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,4,4,0,7,7,0,1,1,0
22890,22891,17,30177,0,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,7,4,3,0,38,32,6,104,91,18,5,3,2
70689,70690,89,118837,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,2,2,0,1,1,0
35484,35485,29,91229,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,3,0,3,0,3,0,3,30,0,30,1,0,1
5441,5442,8,53880,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,3,3,0,1,1,0
74101,74102,99,129240,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,3,3,0,0,3,3,0,27,27,0,1,1,0
24688,24689,18,3476,0,0,0,0,4,3,1,1,0,0,3,3,0,4,3,1,0,1,1,1,1,6,5,1,6,5,1,4,3,1
36997,36998,32,11492,0,1,1,0,2,2,0,3,0,3,0,0,0,3,3,0,0,3,3,0,0,4,4,0,47,90,0,5,5,0
67204,67205,81,112061,0,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,2,1,1,0,8,7,1,9,8,1,2,1,1
26607,26608,19,65070,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,2,0,2,3,0,3,1,0,1
8693,8694,9,52252,0,0,0,0,2,2,0,2,0,2,0,0,0,1,1,0,0,22,22,0,0,240,240,0,242,484,0,1,1,0
39680,39681,33,16329,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,4,4,0,8,8,0,3,3,0
778,779,2,28264,0,3,3,1,2,2,0,1,0,0,4,4,0,5,5,1,1,48,48,1,1,236,230,6,3667,9114,19,24,23,1
44512,44513,45,41110,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,35,35,0,1,1,0
30450,30451,23,24559,0,1,0,1,3,1,3,1,1,1,3,0,3,4,1,4,1,1,1,1,1,11,1,10,13,1,16,13,1,12
46613,46614,46,83529,0,2,2,0,1,0,1,1,0,0,2,2,0,3,2,1,0,13,12,2,1,51,46,5,238,282,8,9,8,1
24635,24636,18,2609,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,2,2,0,2,2,0,2,2,0
66856,66857,81,104350,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,13,13,0,1,1,0
59074,59075,70,57963,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,3,0,3,9,0,9,1,0,1
3626,3627,7,73536,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0
24503,24504,17,97073,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,3,3,0,0,3,3,0,3,3,0,1,1,0
76658,76659,101,142789,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0
32223,32224,23,100120,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,3,0,3,0,3,0,3,315,0,315,2,0,2
4979,4980,7,90496,0,2,2,0,3,2,1,1,0,0,4,4,0,5,4,1,0,9,8,1,0,9,8,1,184,181,32,11,9,2
2654,2655,7,10469,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,3,2,1,0,5,4,1,28,6,22,3,3,1
44964,44965,45,75903,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,2,0,2,0,2,0,2,2,0,2,1,0,1
55514,55515,59,26116,0,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,7,6,1,0,14,13,1,67,66,1,2,1,1
71426,71427,90,111956,0,2,1,1,1,0,1,2,1,1,1,0,1,3,1,2,0,5,1,4,0,97,81,16,332,139,230,3,1,2
76453,76454,101,142063,0,3,3,0,13,13,0,16,0,16,0,0,0,16,16,0,0,67,67,0,0,179,179,0,4654,5838,0,47,47,0
32645,32646,23,101647,0,1,1,0,1,1,0,2,1,2,0,0,0,2,2,0,0,1,1,0,0,1,1,0,105,945,0,9,9,0
1997,1998,7,7527,0,1,1,0,2,2,0,3,0,3,0,0,0,3,3,0,0,3,3,0,0,5,5,0,11,11,0,4,4,0
15699,15700,13,64600,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,3,0,3,0,35,0,35,271,0,271,1,0,1
59751,59752,70,63170,0,2,0,2,3,1,2,2,1,1,3,0,3,5,1,4,0,11,1,11,1,32,3,29,133,8,125,7,1,6
38760,38761,32,96354,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0
21878,21879,17,6330,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,3,0,3,0,6,0,6,13,0,26,2,0,2
37197,37198,32,67723,0,0,0,0,3,0,3,3,3,3,0,0,0,3,0,3,0,2,0,2,0,4,0,4,12,0,12,3,0,3
5696,5697,9,3236,0,0,0,0,2,2,0,2,0,2,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,2,0,1,1,0
54899,54900,57,76899,0,0,0,0,5,1,5,1,1,1,4,0,4,5,1,5,1,1001,1,1001,1,3029,1,3028,5549,1,5550,11,1,10
39945,39946,33,17520,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,2,2,0,2,2,0,1,1,0
3226,3227,7,72909,0,2,0,2,2,0,2,4,4,3,0,0,0,4,0,4,0,4,0,4,0,14,0,14,133,0,133,4,0,4
33230,33231,24,4353,0,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,4,3,1,0,5,4,1,223,222,1,4,3,1
4488,4489,7,89651,0,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,4,3,1,0,4,3,1,176,169,7,2,1,1
22121,22122,17,12470,0,3,3,1,3,3,0,1,0,0,5,5,0,6,6,1,1,11,9,2,0,41,37,4,185,171,32,10,9,1
41701,41702,42,13303,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,2,2,0,2,2,0,1,1,0
931,932,2,29568,0,1,1,0,3,2,1,2,1,1,2,2,0,4,3,1,0,60,57,3,0,130,127,3,2110,3380,201,5,4,1
74432,74433,101,128251,0,1,1,1,1,1,0,2,1,1,0,0,0,2,2,1,1,3,2,1,0,3,2,1,14,22,2,4,3,1
59647,59648,70,63015,0,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,4,3,1,0,4,3,1,13,12,1,2,1,1
67510,67511,87,107326,0,3,1,3,2,0,2,2,1,1,3,0,3,5,1,5,1,205,16,189,0,262,24,238,6320,316,6363,21,1,20
47839,47840,48,53428,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,2,0,2,1,0,1
30323,30324,23,23319,0,2,2,0,16,16,0,18,0,18,0,0,0,18,18,0,0,15,15,0,0,66,66,0,631,4117,0,89,89,0
70790,70791,90,102905,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0
72330,72331,94,109559,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0
50397,50398,55,67561,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0
46364,46365,46,16751,0,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,5,3,2,0,7,4,3,49,19,30,2,1,1
16158,16159,13,75271,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,2,0,2,0,59,0,59,59,0,59,1,0,1
75399,75400,101,130684,0,1,1,0,11,11,1,1,0,0,11,11,0,12,12,1,1,24,23,1,0,56,53,3,487,886,13,18,17,1
43658,43659,42,101962,0,1,1,0,1,1,1,2,1,1,0,0,0,2,2,1,1,9,9,1,1,18,15,3,77,72,5,3,2,1
52297,52298,57,26677,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0
9761,9762,9,98876,0,0,0,0,2,2,0,2,0,2,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,2,0,1,1,0
2116,2117,7,7895,0,2,2,0,9,9,0,11,1,11,0,0,0,11,11,0,0,6,6,0,0,15,15,0,329,339,0,11,11,0
52348,52349,57,26944,0,1,1,0,6,6,0,7,0,7,0,0,0,7,7,0,0,23,23,0,0,55,55,0,924,2208,0,26,26,0
