,Unnamed: 0,pr_id,ms_id,has_conflict,top_proj,top_proj_target,top_proj_source,occ_proj,occ_proj_target,occ_proj_source,top_ms,top_ms_target,top_ms_source,occ_ms,occ_ms_target,occ_ms_source,devs,devs_target,devs_source,devs_both,files,files_target,files_source,files_both,chunks,chunks_target,chunks_source,loc,loc_target,loc_source,commits,commits_target,commits_source
18835,18836,15,53767,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,5,2,2,2,1,1
71999,72000,90,125830,1,2,1,1,1,1,0,2,1,1,1,1,0,3,2,1,0,9,8,2,1,11,10,2,1601,1620,3,4,2,2
75511,75512,101,131029,1,2,2,0,11,10,1,1,0,0,12,12,0,13,12,1,0,30,30,3,3,168,166,4,600,599,23,30,29,1
75229,75230,101,130104,1,0,0,0,9,8,1,1,0,0,8,8,0,9,8,1,0,21,19,3,1,62,58,5,798,1674,290,15,14,1
71486,71487,90,113142,1,2,2,1,0,0,0,1,0,0,1,1,0,2,2,1,1,36,36,1,1,593,593,1,8125,8124,1691,7,6,1
5345,5346,8,53516,1,2,0,2,42,1,41,1,1,1,43,0,43,44,1,43,0,5,1,5,1,254,6,252,1133,88,2514,86,2,84
17359,17360,13,81947,1,4,2,4,188,1,188,1,1,1,191,2,189,192,3,192,3,276,41,242,7,1771,68,1713,86637,3013,1611315,1855,5,1851
47192,47193,46,97309,1,2,1,1,1,0,1,1,1,1,2,0,2,3,1,2,0,7,6,2,1,12,11,2,16,12,3,3,1,2
72029,72030,90,125894,1,2,0,2,3,1,2,2,1,1,3,0,3,5,1,4,0,36,3,35,2,363,5,360,12396,15,20131,29,3,26
53002,53003,57,31731,1,2,1,1,1,0,1,1,1,1,2,0,2,3,1,2,0,7,5,3,1,16,12,5,94,185,7,7,5,2
75467,75468,101,130869,1,1,1,0,16,15,1,1,0,0,16,16,0,17,16,1,0,87,83,9,5,399,386,19,2610,4231,140,84,83,1
34394,34395,25,71518,1,1,0,1,5,1,4,2,1,1,4,0,4,6,1,5,0,139,4,139,4,297,7,290,435,14,397,9,1,8
26093,26094,19,53475,1,3,1,3,1,0,1,1,1,1,3,0,3,4,1,4,1,61,10,52,1,236,12,225,2133,14,2466,25,4,21
299,300,2,1266,1,3,1,3,0,0,0,1,1,0,2,0,2,3,1,3,1,22,3,20,1,30,5,27,2433,718,1849,5,1,4
11113,11114,12,21330,1,1,1,1,1,1,0,1,0,0,1,1,0,2,2,1,1,175,174,4,3,268,261,8,1140,1722,25,23,22,1
26547,26548,19,64346,1,4,0,4,7,2,5,1,1,1,10,1,9,11,2,9,0,133,8,130,5,709,29,678,13693,142,42474,202,10,192
40125,40126,36,66098,1,3,1,2,9,0,9,1,1,1,11,0,11,12,1,11,0,37,14,29,6,151,23,131,682,208,783,33,4,29
15129,15130,13,59273,1,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,30,15,2,2,100,32,20,278,111,29,9,8,1
11212,11213,12,23405,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,11,9,3,1,109,99,11,420,625,68,13,10,3
44107,44108,45,3514,1,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,6,2,6,2,28,23,8,7649,5087,5650,4,2,2
49156,49157,55,26734,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,2,2,2,2,4,4,2,79,54,23,3,2,1
12015,12016,13,8105,1,2,1,2,0,0,0,1,1,1,1,0,1,2,1,2,1,14,5,4,2,78,31,9,1296,615,47,4,1,4
1137,1138,2,36453,1,2,2,1,0,0,0,1,0,0,1,1,0,2,2,1,1,7,4,4,1,32,13,20,393,235,223,3,2,1
78724,78725,105,142394,1,2,2,1,3,3,0,2,1,1,3,3,0,5,5,1,1,59,59,8,8,282,249,37,1242,1112,340,27,19,8
33616,33617,24,54455,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,4,1,3,1,20,2,17,375,7,338,5,1,4
11254,11255,12,24153,1,1,1,1,1,1,0,1,1,0,1,1,0,2,2,1,1,8,7,3,2,22,16,7,95,55,82,8,5,3
64689,64690,78,107766,1,1,0,1,7,1,6,1,1,1,7,0,7,8,1,7,0,8,1,8,1,10,1,10,100,3,99,10,1,9
17060,17061,13,81171,1,1,0,1,7,1,7,1,1,1,7,0,7,8,1,8,1,50,1,50,1,749,1,748,8431,9,8641,26,1,25
61316,61317,72,30976,1,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,9,9,1,1,23,23,1,219,216,2,2,1,1
67511,67512,87,107339,1,1,0,1,2,1,1,2,1,1,1,0,1,3,1,2,0,40,16,25,1,133,16,118,2217,1515,2268,15,4,11
70718,70719,89,118972,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,3,3,2,2,11,7,7,337,246,89,2,1,1
40500,40501,36,71004,1,4,0,4,28,2,26,0,0,0,32,2,30,32,2,30,0,72,3,71,2,231,6,228,1142,41,1337,53,3,50
6009,6010,9,9563,1,0,0,0,6,4,2,0,0,0,6,4,2,3,2,1,0,28,27,4,3,50,46,5,33969,67906,184,19,17,2
58625,58626,70,32239,1,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,35,21,15,1,394,240,155,19961,19379,732,22,21,1
77584,77585,103,130016,1,2,2,1,1,1,0,1,0,0,2,2,0,3,3,1,1,66,66,3,3,499,442,58,2182,4977,133,99,97,2
35334,35335,29,6674,1,1,1,1,1,0,1,1,1,0,1,0,1,2,1,2,1,11,3,9,1,81,13,69,250,61,184,15,8,7
60762,60763,71,30632,1,1,1,0,8,7,1,1,0,0,8,8,0,9,8,1,0,1,1,1,1,13,13,1,39,58,7,14,13,1
17018,17019,13,81052,1,3,0,3,35,1,35,1,1,1,37,0,37,38,1,38,1,154,26,144,16,5070,529,4586,35304,3567,84890,229,6,225
5812,5813,9,6518,1,0,0,0,8,6,2,0,0,0,8,6,2,4,3,1,0,5,5,1,1,162,158,5,536,2138,14,9,8,1
9295,9296,9,92883,1,0,0,0,48,2,48,0,0,0,48,2,46,24,1,24,1,26,1,26,1,330,3,328,862,288,2082,64,2,62
70998,70999,90,106072,1,0,0,0,5,1,5,1,1,1,4,0,4,5,1,5,1,7,1,7,1,34,1,34,55,3,51,10,1,9
11388,11389,12,66090,1,1,0,1,7,1,6,1,1,1,7,0,7,8,1,7,0,303,6,303,6,777,42,759,58148,3984,258206,304,3,301
75789,75790,101,131939,1,3,3,0,21,20,1,1,0,0,23,23,0,24,23,1,0,41,41,1,1,133,128,6,1960,5606,32,59,56,3
33591,33592,24,54070,1,1,0,1,6,1,5,2,1,1,5,0,5,7,1,6,0,43,6,40,3,591,12,581,5273,2460,15091,155,14,141
8818,8819,9,70709,1,0,0,0,20,20,2,0,0,0,20,20,0,10,10,1,1,9,9,1,1,106,106,2,346,680,8,14,13,1
71910,71911,90,125665,1,2,1,2,2,1,2,1,0,0,3,2,1,4,2,4,2,61,3,59,1,748,47,702,2896,182,2805,16,4,12
11404,11405,12,66929,1,1,1,0,4,3,1,2,1,1,3,3,0,5,4,1,0,20,18,4,2,81,74,8,525,502,22,10,8,2
71603,71604,90,125250,1,1,1,1,12,1,11,1,0,0,12,1,11,13,2,12,1,50,3,49,2,347,10,339,2436,28,5799,63,4,59
67669,67670,87,109362,1,0,0,0,2,1,2,1,1,1,1,0,1,2,1,2,1,11,10,2,1,16,10,7,501,492,9,4,1,3
73094,73095,94,111374,1,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,1,1,1,1,203,1,203,314,3,311,2,1,1
40547,40548,36,71625,1,2,0,2,19,1,18,1,1,1,20,0,20,21,1,20,0,25,1,25,1,83,1,82,563,3,648,27,1,26
23898,23899,17,76353,1,4,0,4,4,1,4,1,1,1,7,0,7,8,1,8,1,150,8,145,3,1514,34,1483,3140,623,2948,21,4,17
59706,59707,70,63099,1,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,9,5,6,2,36,15,22,149,53,151,3,1,2
12045,12046,13,8623,1,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,8,2,3,1,36,2,17,52,6,21,4,2,2
18450,18451,14,70621,1,2,0,2,15,1,14,1,1,1,16,0,16,17,1,16,0,31,2,31,2,128,5,126,746,59,733,26,1,25
15499,15500,13,63851,1,3,1,2,16,2,14,1,1,1,18,2,16,19,3,16,0,56,27,42,13,557,287,259,4019,5077,1748,79,21,58
59787,59788,70,63208,1,2,2,1,0,0,0,2,1,1,0,0,0,2,2,1,1,40,10,33,3,226,18,210,1044,135,1322,13,5,8
71495,71496,90,125120,1,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,4,1,4,1,14,5,10,46,22,33,4,2,2
40469,40470,36,70240,1,2,2,2,22,15,9,1,1,1,23,16,7,24,17,11,4,170,167,13,10,717,699,31,9330,10240,573,76,54,23
67252,67253,84,102313,1,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,5,5,1,1,26,22,5,78,116,14,8,7,1
26098,26099,19,54171,1,2,2,1,2,2,0,1,0,0,3,3,0,4,4,1,1,44,30,17,3,219,163,57,1007,2269,147,40,28,12
32543,32544,23,101439,1,3,0,3,19,1,19,1,1,1,21,0,21,22,1,22,1,42,8,38,4,165,38,128,1914,779,3046,91,16,75
11588,11589,12,74077,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,12,6,7,1,341,30,306,17800,7662,6850,5,2,4
40000,40001,33,69769,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,2,2,1,1,30,30,4,187,165,18,2,1,1
10363,10364,10,17050,1,2,2,0,5,4,1,1,0,0,6,6,0,7,6,1,0,14,12,3,1,58,51,8,273,253,205,20,15,5
58214,58215,66,83857,1,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,1,1,1,1,3,1,3,8,3,5,2,1,1
51377,51378,55,77480,1,4,0,4,80,1,79,1,1,1,83,0,83,84,1,83,0,605,2,604,1,3194,2,3193,21454,82,59008,919,1,918
11830,11831,13,3707,1,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,12,2,1,1,36,6,1,96,13,2,2,1,1
